Date,FutureDate,Tenor,Rate
2000-01-24,2000-07-22,243,0.041851351351351124
2000-01-24,2000-07-22,273,0.041851351351351124
2000-01-24,2000-07-22,304,0.041851351351351124
2000-01-24,2000-07-22,335,0.041851351351351124
2000-01-24,2000-07-22,365,0.041851351351351124
2000-01-25,2000-07-23,30,0.03925399113762531
2000-01-25,2000-07-23,61,0.039617399693090694
2000-01-25,2000-07-23,91,0.0401023303979125
2000-01-25,2000-07-23,122,0.04061902077915305
2000-01-25,2000-07-23,152,0.04114496497090871
2000-01-25,2000-07-23,182,0.041640367481643466
2000-01-25,2000-07-23,213,0.04173243243243243
2000-01-25,2000-07-23,243,0.04173243243243243
2000-01-25,2000-07-23,273,0.04173243243243243
2000-01-25,2000-07-23,304,0.04173243243243243
2000-01-25,2000-07-23,335,0.04173243243243243
2000-01-25,2000-07-23,365,0.04173243243243243
2000-01-26,2000-07-24,30,0.0410744764815639
2000-01-26,2000-07-24,61,0.04086535051276323
2000-01-26,2000-07-24,91,0.04050816266496088
2000-01-26,2000-07-24,122,0.041426482192142934
2000-01-26,2000-07-24,152,0.04194512944459322
2000-01-26,2000-07-24,182,0.04179124990591602
2000-01-26,2000-07-24,213,0.04175135135135148
2000-01-26,2000-07-24,243,0.04175135135135148
2000-01-26,2000-07-24,273,0.04175135135135148
2000-01-26,2000-07-24,304,0.04175135135135148
2000-01-26,2000-07-24,335,0.04175135135135148
2000-01-26,2000-07-24,365,0.04175135135135148
2000-01-27,2000-07-25,30,0.04150370114646132
2000-01-27,2000-07-25,61,0.04173205966015407
2000-01-27,2000-07-25,91,0.04089857939435037
2000-01-27,2000-07-25,122,0.042223134382644356
2000-01-27,2000-07-25,152,0.04328692388180176
2000-01-27,2000-07-25,182,0.042275655044157
2000-01-27,2000-07-25,213,0.04204054054054045
2000-01-27,2000-07-25,243,0.04204054054054045
2000-01-27,2000-07-25,273,0.04204054054054045
2000-01-27,2000-07-25,304,0.04204054054054045
2000-01-27,2000-07-25,335,0.04204054054054045
2000-01-27,2000-07-25,365,0.04204054054054045
2000-01-28,2000-07-26,30,0.04204565678139405
2000-01-28,2000-07-26,61,0.042047861117349615
2000-01-28,2000-07-26,91,0.04206313665596197
2000-01-28,2000-07-26,122,0.04248745750619591
2000-01-28,2000-07-26,152,0.04341365999291285
2000-01-28,2000-07-26,182,0.04328120717087305
2000-01-28,2000-07-26,213,0.043229729729729986
2000-01-28,2000-07-26,243,0.043229729729729986
2000-01-28,2000-07-26,273,0.043229729729729986
2000-01-28,2000-07-26,304,0.043229729729729986
2000-01-28,2000-07-26,335,0.043229729729729986
2000-01-28,2000-07-26,365,0.043229729729729986
2000-01-31,2000-07-29,30,0.04167308759267598
2000-01-31,2000-07-29,61,0.041831786436110616
2000-01-31,2000-07-29,91,0.04191829538612119
2000-01-31,2000-07-29,122,0.042379420165576484
2000-01-31,2000-07-29,152,0.04315968830916498
2000-01-31,2000-07-29,182,0.04317517536211888
2000-01-31,2000-07-29,213,0.04315945945945951
2000-01-31,2000-07-29,243,0.04315945945945951
2000-01-31,2000-07-29,273,0.04315945945945951
2000-01-31,2000-07-29,304,0.04315945945945951
2000-01-31,2000-07-29,335,0.04315945945945951
2000-01-31,2000-07-29,365,0.04315945945945951
2000-02-01,2000-07-30,30,0.041605495000083016
2000-02-01,2000-07-30,61,0.041798544177458145
2000-02-01,2000-07-30,91,0.0421342286575678
2000-02-01,2000-07-30,122,0.04238940463498899
